,level_0,AGEGROUP,SEX,INDUSTRY,xo_c,yo_c,xd_c,yd_c,indexes,dest_sa,orig_sa,0,1,2,3,4,5,6,distance,cum_dist
11294,11294,11,female,health,153.0459884667414,-27.553482649396088,153.02091498387722,-27.486321458235007,10914,30202103310,30103102007,30103102007,30202103310,0,0,0,0,0,0.16955129614219586,0.16955129614219586
11295,11295,16,female,publicAdmin,153.26937599567128,-27.46839914746455,153.09732531538037,-27.540631465599795,7251,30306107803,30306108038,30306108038,30306107803,30306108038,0,0,0,0,0.011545261048633286,0.023090522097266572
11296,11296,10,male,retail,153.04032983352613,-27.39125853146651,153.21384529737563,-27.36705695410077,11927,30304107116,30306107829,30306107829,30303106032,30306107829,30304107116,30306107829,0,0,0.07173568981261029,0.1849631414114477
11297,11297,10,male,transport,153.16887062893895,-27.519334625766856,153.00712226865775,-27.462507440669903,6060,30501110621,30306108007,30306108007,30501110621,30306108007,0,0,0,0,0.15197386305126676,0.3039477261025335
11298,11298,12,male,retail,153.03268799466525,-27.527106989142773,152.9838074888049,-27.48365992034573,2941,30304107015,30304106712,30304106712,30304107015,30304106712,0,0,0,0,0.015075045986156322,0.030150091972312644
11299,11299,12,female,accom,153.02159404823868,-27.525451238496142,153.02558416858685,-27.494085463250684,10407,30202103011,30203103603,30203103603,30202103011,0,0,0,0,0,0.07166780928475104,0.07166780928475104
11300,11300,10,male,manufacturing,153.05086300433052,-27.47055554681851,153.21640184448077,-27.527819447279995,8638,30304106801,30304107109,30304107109,30304106801,30304107109,0,0,0,0,0.010168517034598092,0.020337034069196184
11301,11301,13,female,publicAdmin,153.02665440382975,-27.48682403744833,153.222947191739,-27.35069762891516,5248,30401108205,30504113731,30504113731,30501110531,30401108205,0,0,0,0,0.09327682183682233,0.16120373382061728
11302,11302,11,male,admin,153.0838089531511,-27.49207581513602,152.98274471150938,-27.5443174405803,5429,30402109111,30305107630,30305107630,30504113528,30402109111,30305107630,30305107630,30504113528,0,0.1439848304865361,0.476941290706211
11303,11303,6,female,it,153.26158596516856,-27.486114399465745,153.03108314570702,-27.52289597991212,6726,30501110513,30304106801,30304106801,30501110513,30304106801,0,0,0,0,0.06249480551894493,0.12498961103788986
11304,11304,11,male,health,153.08302414599285,-27.55478619737896,153.06197864282584,-27.5443174405803,6278,30303106409,30303106020,30303106020,30303106409,30306107809,0,0,0,0,0.047199894679464206,0.10687745303009416
11305,11305,7,male,professional,153.173504791303,-27.492857379019277,153.00460256054683,-27.46122336495089,1793,30102100809,30101100437,30101100437,30102100809,30101100437,30101100601,0,0,0,0.06550306853896708,0.18407183944105432
11306,11306,5,female,publicAdmin,153.01308705099353,-27.48934170401674,152.99845317195533,-27.35697563757315,3171,30302105206,30203103603,30203103603,30302105206,0,0,0,0,0,0.14763511198668844,0.14763511198668844
11307,11307,7,male,professional,153.01392699260066,-27.45284029441268,152.97714350015667,-27.518907085094547,900,30301105142,30201102617,30201102617,30301105142,30501110531,0,0,0,0,0.17088266866843707,0.2575024460390277
11308,11308,5,female,other,153.08844302614722,-27.46958818294967,153.1445295230397,-27.436872166720786,559,30102100718,30503112706,30503112706,30102100718,30503112706,0,0,0,0,0.282830952096954,0.565661904193908
11309,11309,13,male,retail,153.0323680300457,-27.46640411068825,153.06137045997784,-27.487410218629734,5983,30301105142,30101100412,30101100412,30301105142,30103102140,0,0,0,0,0.11081542188903798,0.17623506985824303
11310,11310,5,male,admin,153.01313656986954,-27.493072041633454,152.9954555809062,-27.40606800184944,6051,30501110531,30501110534,30501110534,30501110531,0,0,0,0,0,0.007646360390420796,0.007646360390420796
11311,11311,13,female,manufacturing,152.94843450451594,-27.55198385152509,153.02793099072005,-27.569279392100405,3922,30502111702,30306107905,30306107905,30306107905,30502111702,0,0,0,0,0.10756566087298233,0.10756566087298233
11312,11312,13,female,admin,153.1116904406942,-27.442913263825865,153.02676093518684,-27.54874297354717,7138,30101100323,30303106416,30303106416,30101100323,30303106408,0,0,0,0,0.10539300634269075,0.24347928912490646
11313,11313,9,female,education,153.16961454785928,-27.472302709964715,153.01522434894983,-27.45152840890154,1471,30501110805,30202103011,30202103011,30501110805,30201102227,0,0,0,0,0.10837241414806449,0.25346120382513904
11314,11314,13,female,health,153.0470491239132,-27.38417913081247,153.2133267825145,-27.38774745469935,7599,30301104905,30101100616,30101100616,30101100324,30301104905,0,0,0,0,0.14360562430778281,0.14598965292875002
11315,11315,12,male,construction,153.09076949991533,-27.403198843427937,153.04710591630763,-27.605738437618307,6063,30402108716,30503112103,30503112103,30501110531,30402108716,0,0,0,0,0.17397136421764936,0.17926682172238634
11316,11316,9,male,education,153.14854933981533,-27.372861542221,153.21611434249556,-27.35931738650461,605,30101100318,30501111041,30501111041,30302105712,30101100502,30101100318,30303106525,0,0,0.20848743477307177,0.39365797783199546
11317,11317,8,male,other,153.02899011871776,-27.48541743142281,152.99145202626465,-27.414943468499573,11137,30103101401,30102100736,30102100736,30101100314,30103101401,30102100736,0,0,0,0.1620872037716609,0.34273609539449634
11318,11318,11,female,it,153.02607252438253,-27.513370973640384,153.20767628377388,-27.46991993959056,12039,30305107630,30103101509,30103101509,30501111107,30301104813,30305107630,0,0,0,0.20304558765027267,0.3655768175257414
11319,11319,11,female,professional,153.0939956476817,-27.45089698287536,153.0191440504297,-27.55952200971296,10816,30503113111,30102100934,30102100934,30503113111,30302105517,0,0,0,0,0.32860100863831265,0.41946553400419756
11320,11320,9,male,retail,153.10255105671024,-27.494504077993643,153.20146132337743,-27.50974827374121,10102,30504113528,30403109715,30403109715,30504113528,30403109715,0,0,0,0,0.03098519193157544,0.06197038386315088
11321,11321,10,male,education,153.02475967228162,-27.49565722680932,153.04546561625335,-27.3947945636155,1032,30303106023,30103101401,30103101401,30303106023,30103101401,0,0,0,0,0.2015091166641712,0.4030182333283424
11322,11322,15,female,arts,153.1505218164402,-27.46565997653086,153.2081258478304,-27.46122336495089,9176,30403109311,30304106809,30304106809,30304106809,30403109311,30304106809,0,0,0,0.04491218344018089,0.08982436688036179
11323,11323,4,female,construction,153.07610590395288,-27.444958185144845,153.0663878893458,-27.39605692333796,10318,30303106516,30303106516,30303106516,30303106516,30303106516,30303106516,30303106516,30303106516,0,0.0,0.0
11324,11324,10,female,transport,152.99454304048894,-27.45180091770441,153.00532475666924,-27.44679044232948,5550,30302105909,30202103405,30202103405,30203103603,30203103603,30202103405,30202103405,30302105909,0,0.1371023256952684,0.27682772491110363
11325,11325,8,male,transport,153.08844302614722,-27.45301452892729,153.26772305152002,-27.33843564030014,9059,30402109019,30101100420,30101100420,30502111409,30306107901,30101100116,30402109019,30101100447,0,0.258467299150209,1.021055538941314
11326,11326,13,female,health,153.24885640933798,-27.486117262640253,153.27686353971274,-27.54790338845814,4890,30501110541,30503112625,30503112625,30501110541,30503112625,0,0,0,0,0.022937673566583276,0.04587534713316655
11327,11327,14,female,other,153.16887062893895,-27.446941674176685,153.01726881620016,-27.454764698303407,2413,30303106511,30101100618,30101100618,30102100728,30303106511,0,0,0,0,0.17511467178807852,0.21427979016739215
11328,11328,13,female,other,153.10871244363733,-27.57295961363676,153.02772746858835,-27.59283492569824,4429,30303106428,30203103701,30203103701,30303106428,0,0,0,0,0,0.1416884864228312,0.1416884864228312
11329,11329,13,male,utilities,153.20109904855377,-27.44560964513695,153.19671722442436,-27.540631465599795,3091,30501110531,30101100114,30101100114,30501110531,30101100114,0,0,0,0,0.21042243940032618,0.42084487880065236
11330,11330,11,male,professional,153.21711566894317,-27.444969738031723,152.95236722401293,-27.389899011158068,42,30302105712,30203103603,30203103603,30302105712,0,0,0,0,0,0.14662270525637233,0.14662270525637233
11331,11331,13,female,education,153.06979907862882,-27.45110614608111,153.2738570943575,-27.30993443756617,5523,30501110523,30101100211,30101100211,30101100211,30501110523,30502111808,0,0,0,0.11699032507585244,0.15151464069638573
11332,11332,9,female,transport,153.20432709088396,-27.37141956980363,153.08237887957674,-27.524960883560045,4244,30403109301,30303106505,30303106505,30403109301,0,0,0,0,0,0.10698120212194087,0.10698120212194087
11333,11333,5,male,publicAdmin,152.99603285392283,-27.521603545360783,152.94215765022443,-27.41595694523291,3151,30403109615,30403109615,30403109615,30403109615,30403109615,30403109615,0,0,0,0.0,0.0
11334,11334,11,female,wholesale,153.22345799597412,-27.553891853754568,153.09509433810493,-27.545637074608955,3399,30306107711,30501111115,30501111115,30306107711,30501111001,30302105205,0,0,0,0.16348117175973836,0.3277077764172847
11335,11335,5,male,health,153.1608778831794,-27.554989217910613,153.0194861840673,-27.505464817504453,5132,30402108629,30402108614,30402108614,30402108629,30402108612,30402108614,0,0,0,0.010558204117568795,0.029222829710602347
11336,11336,9,male,other,153.1878382226624,-27.527929614076456,153.27486123972554,-27.486321458235007,3527,30202102731,30503112612,30503112612,30202102731,30403109612,0,0,0,0,0.07381098834590702,0.20559562457105063
11337,11337,9,male,other,153.0246271599514,-27.559017626495063,152.94440563249634,-27.45618598868008,6626,30501110513,30304106801,30304106801,30501110513,30304106801,0,0,0,0,0.06249480551894493,0.12498961103788986
11338,11338,9,female,arts,153.0437421764672,-27.48895686456225,153.02527906226186,-27.507552484588864,12125,30303106416,30305107625,30305107625,30303106416,0,0,0,0,0,0.09634031355242595,0.09634031355242595
11339,11339,10,male,manufacturing,153.2176807658882,-27.57184131105347,153.06049307239513,-27.506612450940565,2469,30501111204,30501110703,30501110703,30501111204,0,0,0,0,0,0.008560919545954348,0.008560919545954348
11340,11340,10,male,transport,153.26315252563637,-27.491655087280456,153.2119531535034,-27.53686230122544,1728,30102100925,30103102031,30103102031,30302105701,30103102031,30102100925,30103102014,30302105712,30304107016,0.22102301000369814,0.907474603061202
11341,11341,6,female,mining,153.2819909838788,-27.52831699596645,153.27678002582556,-27.588292967129625,12509,30103101701,30101100444,30101100444,30101100429,30103101701,0,0,0,0,0.12637790359673973,0.13333039089501572
11342,11342,5,male,retail,152.94337582249574,-27.47378351733723,153.07622777939693,-27.549345853373666,11125,30304107002,30304107016,30304107016,30304107016,30304107002,0,0,0,0,0.0035010073294528786,0.0035010073294528786
11343,11343,15,female,retail,153.03347700050608,-27.53023222035828,153.20941985033903,-27.608565568847443,5697,30101100407,30101100422,30101100422,30101100407,30101100422,0,0,0,0,0.021702830468931702,0.043405660937863404
11344,11344,6,male,education,152.9392974522763,-27.57728560759756,153.08628163701795,-27.43955244519855,12035,30503113111,30503112614,30503112614,30503113111,30503112614,0,0,0,0,0.03111246599658727,0.06222493199317454
11345,11345,7,male,mining,153.03547752795572,-27.55237325109554,153.02688219642172,-27.50390626055777,411,30404110007,30501110707,30501110707,30501110707,30403109401,30503112005,30404110007,0,0,0.09143131353336559,0.1790655791882439
11346,11346,11,female,transport,153.1125475854038,-27.56290688281372,153.03163741859368,-27.36579843349057,9697,30204104213,30204104213,30204104213,30204104213,30204104213,0,0,0,0,0.0,0.0
11347,11347,5,male,other,153.22345799597412,-27.468546478681304,152.9970484919706,-27.519769249966995,10621,30102100728,30101100407,30101100407,30102100728,30101100407,30101100403,30101100442,0,0,0.06897265355676328,0.15663070950990765
11348,11348,12,female,realEstate,153.22358066106645,-27.519474627815352,153.20975505225093,-27.48536271579389,12168,30504113516,30401108111,30401108111,30402108634,30402108624,30504113516,0,0,0,0.1011960283712919,0.2511241312194573
11349,11349,12,female,construction,153.1019939040646,-27.47061667149236,153.0925835285875,-27.42393595061009,11359,30202103120,30503111915,30503111915,30202103120,30503111915,0,0,0,0,0.029802673894469514,0.05960534778893903
11350,11350,13,female,retail,153.0788105460416,-27.444954532042185,152.97554757568713,-27.30993443756617,12621,30302105206,30504113715,30504113715,30302105206,30504113715,0,0,0,0,0.056072389273814686,0.11214477854762937
11351,11351,14,male,construction,153.30484595464551,-27.51873708314701,152.99947731687774,-27.57932668807299,11357,30404110122,30103101511,30103101511,30202103110,30404110122,30101100618,30101100406,0,0,0.2156001270115638,0.5414690798038954
11352,11352,8,female,professional,153.01332253254685,-27.45381556409712,153.2774148348886,-27.487264941074887,7393,30504113732,30102101314,30102101314,30102101314,30101100616,30101100615,30102101314,30504113732,30302105612,0.3337043239510991,0.634118535671611
11353,11353,12,male,publicAdmin,153.02899011871776,-27.51706096265764,152.98085317826818,-27.526051989269,4831,30501110531,30202103423,30202103423,30202103423,30501110531,30202103423,30202103423,0,0,0.08651660090970892,0.17303320181941784
11354,11354,12,male,construction,153.0602990072444,-27.47300649566152,153.1874467319475,-27.5505072936466,4099,30204104523,30501110922,30501110922,30204104523,0,0,0,0,0,0.1160213601589755,0.1160213601589755
11355,11355,12,female,it,153.0264660298729,-27.55929471262152,153.21953591452368,-27.52448145532537,10695,30101100505,30501110703,30501110703,30501110531,30101100505,0,0,0,0,0.19197976598018887,0.20286875411957914
11356,11356,10,female,publicAdmin,153.0264270128033,-27.524508978909555,153.02553872076862,-27.446985444499333,6833,30403109508,30403109430,30403109430,30403109508,30403109430,0,0,0,0,0.02915854845463178,0.05831709690926356
11357,11357,6,male,health,152.96592723276314,-27.584220342924244,153.21757200581953,-27.41017593906712,3041,30303106312,30201102228,30201102228,30303106312,30503113007,30202102702,30304107109,0,0,0.21291796976090313,0.572980961931699
11358,11358,13,female,education,153.02930355928655,-27.523292377579512,153.1481205634696,-27.38719786655209,10140,30302105401,30501110532,30501110532,30302105401,0,0,0,0,0,0.02545436890834583,0.02545436890834583
11359,11359,6,male,retail,153.2035824151103,-27.55904411066445,153.1890392837987,-27.54350296298979,9370,30501111107,30201102417,30201102417,30501111107,30201102417,0,0,0,0,0.11334397856213928,0.22668795712427856
11360,11360,14,female,health,153.06246943843013,-27.553572408412503,153.08935052252926,-27.526051989269,9390,30501110518,30401108210,30401108210,30501110518,30401108210,0,0,0,0,0.13948233300683252,0.27896466601366504
11361,11361,13,female,it,153.00995780069772,-27.44435922872597,153.031356397141,-27.54979591854363,7377,30501110520,30404109807,30404109807,30501110531,30501110520,0,0,0,0,0.06942768153133072,0.078583030072022
11362,11362,13,male,manufacturing,153.0810702892718,-27.49742144601757,153.0053375534665,-27.54979591854363,6863,30302105604,30101100407,30101100407,30302105604,30101100501,30303106207,30303106207,30301104913,30103102007,0.1206202012993526,0.48415201755851517
11363,11363,5,male,agriculture,153.26343339118537,-27.522233786484207,153.02511706619265,-27.52926045031448,8903,30504113717,30501110617,30501110617,30501110611,30504113417,30504113717,0,0,0,0.05243598880613482,0.05776983794259432
11364,11364,10,female,utilities,153.0523384084289,-27.51959500293176,152.98438064796244,-27.55829044618548,11622,30102100729,30101100407,30101100407,30102100729,30101100102,0,0,0,0,0.05765831687253747,0.08189766886730397
11365,11365,11,female,education,153.0459884667414,-27.49623609056428,153.02602194594093,-27.460655445855338,10894,30403109430,30503112806,30503112806,30403109430,0,0,0,0,0,0.07779020884433911,0.07779020884433911
11366,11366,9,female,construction,153.1175101692263,-27.39646639583494,153.0275031442104,-27.38215866988394,5792,30101100510,30402109010,30402109010,30402108629,30402108614,30402108614,30101100510,30402108615,0,0.2627487222396868,0.730833491916033
11367,11367,7,male,construction,153.03876336247546,-27.48755889817487,153.19964239797827,-27.37632096061324,999,30501110531,30302105225,30302105225,30501110531,30302105225,0,0,0,0,0.05074969553941573,0.10149939107883146
11368,11368,8,male,education,153.21068971943663,-27.46692298733447,153.1913605404151,-27.507552484588864,9298,30302105322,30101100420,30101100420,30101100403,30101100420,30101100407,30302105322,0,0,0.1401878243461544,0.19831888116665553
11369,11369,5,male,transport,153.1175101692263,-27.48888263878587,152.9855234134396,-27.561422434287387,4666,30305107301,30102100727,30102100727,30305107301,30102100809,0,0,0,0,0.21750785565990924,0.440878324360329
11370,11370,8,female,mining,153.01385604988823,-27.596006096582272,153.2152373554762,-27.50974827374121,335,30101100116,30102100728,30102100728,30102100728,30102100728,30101100116,30101100101,0,0,0.046419320473190175,0.06714438110710184
11371,11371,11,female,agriculture,153.0589115731209,-27.52165448663456,153.02508829136391,-27.45852885969215,3069,30305107630,30301104914,30301104914,30305107630,30502111504,0,0,0,0,0.11477489792845895,0.19721906440476292
11372,11372,13,male,financial,152.99676908855344,-27.519304129894078,153.20520097430602,-27.4630694536616,484,30101100430,30102101232,30102101232,30101100430,30102101232,0,0,0,0,0.061410063459033055,0.12282012691806611
11373,11373,5,female,utilities,153.03222245969238,-27.44699931435285,153.0856825395727,-27.381466990113363,2999,30501110531,30101100429,30101100429,30501110531,0,0,0,0,0,0.19310123757454517,0.19310123757454517
11374,11374,9,female,other,153.0975770226666,-27.55241468159483,153.21467622184244,-27.51680193503271,8977,30102100939,30501111030,30501111030,30302105206,30102100939,30102101331,0,0,0,0.3040207159372671,0.34119441065236084
11375,11375,14,male,retail,153.02654865622628,-27.56707208116818,153.2287018326029,-27.521868460671328,10125,30501110536,30501110519,30501110519,30501110519,30501110536,0,0,0,0,0.0037960060306370547,0.0037960060306370547
11376,11376,13,male,publicAdmin,153.07813145007808,-27.466197531229763,153.09184389366223,-27.57581095608465,8401,30102101331,30102100907,30102100907,30102101331,30102100907,0,0,0,0,0.020501423523419885,0.04100284704683977
11377,11377,10,female,health,153.03189304686776,-27.54167255498956,153.2059599324328,-27.351655736738923,748,30101100305,30101100311,30101100311,30101100311,30101100314,30101100305,30101100323,30101100311,0,0.012565533967470835,0.04304441191881522
11378,11378,15,female,publicAdmin,153.09550897206543,-27.521393503863862,153.2040258200728,-27.50029170494029,8843,30503113101,30302105322,30302105322,30503113101,30302105322,30302105322,30501111202,0,0,0.08901478410277053,0.2298608871731358
11379,11379,10,male,professional,152.97270466865098,-27.547381033588184,153.14449424834967,-27.466341940371144,11074,30101100417,30101100606,30101100606,30101100125,30101100606,30101100417,30101100606,0,0,0.0608460234733382,0.1932052699011498
11380,11380,13,male,health,153.0145755637261,-27.57529929505359,153.00002350885717,-27.494596926010047,5795,30103101709,30501110534,30501110534,30103101709,30501110534,0,0,0,0,0.08823239910026336,0.1764647982005267
11381,11381,12,female,financial,153.30456689008582,-27.571515552192533,153.0265486608363,-27.61933869933862,3673,30501111014,30101100329,30101100329,30501111014,0,0,0,0,0,0.20964779356970267,0.20964779356970267
11382,11382,9,male,arts,153.05684841206994,-27.452913265618815,152.99860903055074,-27.607632440797904,201,30304107001,30402109001,30402109001,30501111008,30304107001,30501110531,30402109001,0,0,0.09587289825356837,0.3313450406116506
11383,11383,5,female,professional,152.99354758861602,-27.468493811198197,153.08297753377963,-27.41775617195508,10624,30101100101,30101100442,30101100442,30101100442,30101100442,30101100101,30101100442,0,0,0.03696789127545598,0.07393578255091196
11384,11384,6,male,health,153.03791709999115,-27.519346719520605,153.22423690424924,-27.534224948013858,1802,30304106814,30304106812,30304106812,30304106814,0,0,0,0,0,0.006989662232956754,0.006989662232956754
11385,11385,13,male,education,153.21116547679597,-27.52889107658913,152.98082718701278,-27.5110803660014,8626,30501110519,30303106516,30303106516,30501110519,30303106516,0,0,0,0,0.09888231443400762,0.19776462886801524
11386,11386,12,female,health,153.02613851456726,-27.53126863886205,152.99608658658977,-27.389899011158068,9384,30203103603,30204104509,30204104509,30203103603,0,0,0,0,0,0.09453320912044143,0.09453320912044143
11387,11387,7,female,other,153.03189304686776,-27.402909226570028,153.0139250149917,-27.33843564030014,987,30501110531,30501111001,30501111001,30501110531,30501111001,0,0,0,0,0.016111520414359808,0.032223040828719615
11388,11388,8,male,publicAdmin,153.06798771263004,-27.494717007578167,152.97286530933113,-27.609261934523225,8297,30503112217,30403109422,30403109422,30402108805,30503112217,0,0,0,0,0.12683604757127484,0.13907063583100798
11389,11389,5,male,professional,153.0975770226666,-27.458141493355345,152.9609669884406,-27.52360297320544,742,30402108624,30402109004,30402109004,30402108634,30402108624,30402109010,0,0,0,0.10042616701962269,0.20076165435433962
11390,11390,6,male,retail,153.2035824151103,-27.53950974799036,153.02755662651214,-27.535596838370715,8692,30101100314,30501110522,30501110522,30101100314,30501110522,0,0,0,0,0.1932361212578841,0.3864722425157682
11391,11391,9,male,construction,153.05237751880082,-27.526911378133445,153.07396308150615,-27.54677491134786,9025,30303106511,30101100122,30101100122,30303106511,30101100122,30101100120,0,0,0,0.13261698862209714,0.2741580593443808
11392,11392,9,female,other,153.19545009494112,-27.400803048298435,153.2781343551923,-27.54448099026248,10626,30102100728,30102100907,30102100907,30102100728,30102100907,0,0,0,0,0.08403807198047372,0.16807614396094744
11393,11393,9,female,arts,153.0061490918481,-27.52716469596149,152.95816384635813,-27.445422413511675,10582,30504113504,30401108311,30401108311,30504113504,30401108210,30401108210,0,0,0,0.1361407264035922,0.2643615157143162
11394,11394,9,female,arts,153.24885640933798,-27.385779089887244,153.26902688175693,-27.53686230122544,5138,30101100614,30102100917,30102100917,30101100614,0,0,0,0,0,0.16014158450176513,0.16014158450176513
11395,11395,10,male,construction,153.11248631858763,-27.44746256826589,153.27244051115102,-27.56698294913049,6743,30101100125,30101100403,30101100403,30101100407,30101100437,30101100125,0,0,0,0.03481075430306106,0.042510126172067224
11396,11396,7,male,construction,153.27433605026062,-27.46758942010744,153.02883824562713,-27.50339647561168,4889,30102100727,30101100625,30101100625,30101100625,30102100727,30101100625,0,0,0,0.036917542251726776,0.07383508450345355
11397,11397,11,female,accom,153.1175101692263,-27.477576105234824,153.01691390252967,-27.401222967552822,4635,30305107419,30302105801,30302105801,30305107419,30302105801,0,0,0,0,0.09649030087971076,0.19298060175942153
11398,11398,12,female,construction,153.0222418095418,-27.519094113559888,153.21247409172594,-27.605738437618307,11175,30201102228,30401108420,30401108420,30201102228,30401108420,30401108117,30501110535,30401108420,0,0.2161419266540407,0.6615185612475879
11399,11399,9,male,transport,153.05142189158107,-27.485656115237877,153.021366892661,-27.607632440797904,3730,30403109610,30102155001,30102155001,30101100314,30403109610,0,0,0,0,0.5420420968380788,0.5466879889047684
11400,11400,10,male,construction,153.0789831142199,-27.49742280847081,152.9571510102152,-27.394003493542613,7056,30102155112,30501110930,30501110930,30102155112,30501110928,30501110930,0,0,0,0.29319770833560505,0.6113820579604167
11401,11401,12,female,other,153.08225058155722,-27.4344134607351,153.06802773529847,-27.4126078269379,2341,30103102031,30503112613,30503112613,30103102031,30503112613,0,0,0,0,0.15139321526887603,0.30278643053775206
11402,11402,5,male,admin,153.26343339118537,-27.449652672032904,153.0639002369389,-27.52289597991212,687,30203103603,30203103603,30203103603,30203103603,0,0,0,0,0,0.0,0.0
11403,11403,7,male,other,153.01672848488312,-27.562815618385613,153.02121658112625,-27.566373439094463,5631,30502111301,30101100329,30101100329,30502111301,30101100329,30101100329,30101100329,30101100329,30101100329,0.15793071486571703,0.31586142973143405
11404,11404,7,male,utilities,153.02122506790204,-27.468660430343256,153.01795301652942,-27.51437997465546,6026,30103102130,30103102130,30103102130,30103102130,30103102130,0,0,0,0,0.0,0.0
11405,11405,10,male,professional,153.06309891810835,-27.48992070498309,153.04969660565064,-27.463653460522668,4564,30303106409,30404110101,30404110101,30303106409,0,0,0,0,0,0.2303650666056422,0.2303650666056422
11406,11406,9,female,other,152.98476120472844,-27.54971867088127,153.0216543218422,-27.389899011158068,2803,30103101601,30102100734,30102100734,30102100734,30101100114,30103101601,30101100304,0,0,0.14420625953623759,0.22958799541732877
11407,11407,9,male,manufacturing,153.0523384084289,-27.54629525200264,153.0646585393658,-27.543060432632696,1228,30304106820,30305107632,30305107632,30304106820,30305107632,0,0,0,0,0.020024402673203195,0.04004880534640639
11408,11408,6,female,construction,153.04852111408883,-27.46628823872572,152.95224433311847,-27.54448099026248,2518,30201102227,30101100141,30101100141,30201102227,30101100141,0,0,0,0,0.2971821393143439,0.5943642786286878
11409,11409,8,male,professional,153.0904391095173,-27.46842669147393,153.21201220101392,-27.496915434067404,8496,30101100407,30304107015,30304107015,30101100407,30304107015,0,0,0,0,0.16390895205462974,0.3278179041092595
11410,11410,7,male,other,153.01488456284653,-27.52474667153023,153.01997841432748,-27.451791443699182,3562,30501110531,30301105109,30301105109,30501110531,0,0,0,0,0,0.11716206629114892,0.11716206629114892
11411,11411,10,male,publicAdmin,153.0264270128033,-27.52851998101682,152.97756743555857,-27.446985444499333,12587,30501110519,30305107632,30305107632,30501110519,30305107632,0,0,0,0,0.08671486717419591,0.17342973434839182
11412,11412,12,female,retail,153.0698454775151,-27.52393724896223,153.02554485466524,-27.511949939195823,3491,30102100917,30404109801,30404109801,30102100917,30404109801,0,0,0,0,0.3820885367202885,0.764177073440577
11413,11413,11,male,education,153.06366664163644,-27.569935311510427,153.01409542118807,-27.49762093367746,10171,30102101212,30101100407,30101100407,30101100407,30102101212,30303106403,0,0,0,0.0788264123101447,0.19749121510032386
11414,11414,12,male,manufacturing,153.10871244363733,-27.562639151938495,153.05731000521823,-27.53856692820505,6841,30101100505,30202102736,30202102736,30101100505,30202102736,0,0,0,0,0.22881874671113017,0.45763749342226034
11415,11415,10,male,health,153.2176807658882,-27.356702889014333,153.2604998889635,-27.49526072376384,12108,30102101301,30102100722,30102100722,30102101301,30102100722,0,0,0,0,0.06785368645877185,0.1357073729175437
11416,11416,8,female,utilities,153.0523384084289,-27.591491851678057,152.9514080866874,-27.437654763672683,4405,30201102302,30202102820,30202102820,30201102302,30202103105,30202103405,30202103405,30202103405,30202103405,0.03635508543045685,0.10179655061395165
11417,11417,9,female,health,153.25724149852022,-27.552034037017204,153.0578690403739,-27.50724498347207,2127,30402108634,30404110201,30404110201,30402108634,30404110201,0,0,0,0,0.11800843884398642,0.23601687768797283
11418,11418,13,female,transport,153.10508355700497,-27.558507168146328,152.9648886797317,-27.56525935515792,1274,30102101214,30301105109,30301105109,30102101214,0,0,0,0,0,0.13748531595817937,0.13748531595817937
11419,11419,11,female,professional,153.02607252438253,-27.4684421342735,153.1580413989517,-27.526051989269,7359,30302105217,30203103603,30203103603,30203103603,30203103603,30302105217,0,0,0,0.14614474662116833,0.14614474662116833
11420,11420,10,female,health,153.02035163869408,-27.43604917466183,153.0028431717351,-27.359073293788768,12456,30101100442,30101100316,30101100316,30101100442,30101100116,0,0,0,0,0.035360618427507394,0.06406622292470641
11421,11421,10,female,health,153.029556501871,-27.49285250537338,153.29527566730897,-27.38464491965326,4781,30101100124,30303106201,30303106201,30301105127,30101100124,30305107317,0,0,0,0.10362507755095027,0.30992584989001337
11422,11422,12,male,publicAdmin,153.03348754160237,-27.49171533243898,152.99258163773243,-27.46792374003924,4338,30102100728,30102101322,30102101322,30102101322,30102100728,0,0,0,0,0.060290990196012605,0.060290990196012605
11423,11423,4,male,professional,153.07047371625583,-27.48493778871013,153.20500227205432,-27.644021324398395,9665,30501110531,30501110536,30501110536,30501110531,30501110536,0,0,0,0,0.004145861654698572,0.008291723309397144
11424,11424,5,male,accom,153.30763648969264,-27.396446683232423,153.071729387873,-27.498839448728816,6,30301104814,30503113122,30503113122,30301104814,30503113122,0,0,0,0,0.07548720033078914,0.15097440066157827
11425,11425,11,male,construction,152.9488230609732,-27.524902787674208,153.2145833161503,-27.552726942478785,1864,30504113408,30504113517,30504113517,30504113405,30504113405,30504113405,30504113408,30504113408,0,0.02077548283932328,0.02349545088325385
11426,11426,15,male,education,153.19545009494112,-27.57520909626289,153.01238454059643,-27.50339647561168,2477,30203103603,30101100411,30101100411,30203103603,30102100728,0,0,0,0,0.15768275179735758,0.36191208551545406
11427,11427,10,female,mining,153.0222418095418,-27.563903891486405,153.08102892106177,-27.518907085094547,8465,30103101518,30404110005,30404110005,30501110531,30404110009,30404110005,30103101518,0,0,0.235957921898457,0.4234872847449862
11428,11428,8,male,realEstate,152.9860611063637,-27.49180951183065,153.01625046227164,-27.55544109368193,1699,30101100407,30102101221,30102101221,30101100407,30102101325,0,0,0,0,0.08396741456819076,0.20755271147477544
11429,11429,8,male,education,152.9923690911327,-27.47270229596761,152.95116910820798,-27.43955244519855,1876,30501110531,30101100112,30101100112,30101100602,30102100804,30501110531,30101100112,0,0,0.20776629122293266,0.4753545004861769
